trackFolder,title,artist,folderIndex,trackKeyCount,IllustrationKey,IllustrationBundle,IllustrationAssetTypes,IllustrationSourceFile,IllustrationObjectName,IllustrationWidth,IllustrationHeight,IllustrationFormat,IllustrationBlurKey,IllustrationBlurBundle,IllustrationBlurAssetTypes,IllustrationBlurSourceFile,IllustrationBlurObjectName,IllustrationBlurWidth,IllustrationBlurHeight,IllustrationBlurFormat,IllustrationLowResKey,IllustrationLowResBundle,IllustrationLowResAssetTypes,IllustrationLowResSourceFile,IllustrationLowResObjectName,IllustrationLowResWidth,IllustrationLowResHeight,IllustrationLowResFormat,musicKey,musicBundle,musicAssetTypes,musicSourceFile,musicObjectName,musicWidth,musicHeight,musicFormat,musicLength,musicFrequency,musicChannels,chartEZKey,chartEZBundle,chartEZAssetTypes,chartEZSourceFile,chartEZFormatVersion,chartEZOffset,chartEZJudgeLineCount,chartEZNoteCount,chartEZBPMS,chartEZErrorVariant,chartHDKey,chartHDBundle,chartHDAssetTypes,chartHDSourceFile,chartHDFormatVersion,chartHDOffset,chartHDJudgeLineCount,chartHDNoteCount,chartHDBPMS,chartHDErrorVariant,chartINKey,chartINBundle,chartINAssetTypes,chartINSourceFile,chartINFormatVersion,chartINOffset,chartINJudgeLineCount,chartINNoteCount,chartINBPMS,chartINErrorVariant,chartATKey,chartATBundle,chartATAssetTypes,chartATSourceFile,chartATFormatVersion,chartATOffset,chartATJudgeLineCount,chartATNoteCount,chartATBPMS,chartATErrorVariant,chartLegacyKey,chartLegacyBundle,chartLegacyAssetTypes,chartLegacySourceFile,chartLegacyFormatVersion,chartLegacyOffset,chartLegacyJudgeLineCount,chartLegacyNoteCount,chartLegacyBPMS,chartLegacyErrorVariant
SURREALISM.Itsuki.0,SURREALISM,Itsuki,0,10,Assets/Tracks/SURREALISM.Itsuki.0/Illustration.jpg,333b3f63fc16504d7969fc05b25f7c5c.bundle,UnityEngine.Sprite;UnityEngine.Texture2D,333b3f63fc16504d7969fc05b25f7c5c.bundle,Illustration,2048,1080,3,Assets/Tracks/SURREALISM.Itsuki.0/IllustrationBlur.jpg,c6ecafe41bae1947a2ea4fc592987c59.bundle,UnityEngine.Sprite;UnityEngine.Texture2D,c6ecafe41bae1947a2ea4fc592987c59.bundle,IllustrationBlur,256,135,3,Assets/Tracks/SURREALISM.Itsuki.0/IllustrationLowRes.jpg,d82588fe868ba0288ef8ead460a61380.bundle,UnityEngine.Sprite;UnityEngine.Texture2D,d82588fe868ba0288ef8ead460a61380.bundle,IllustrationLowRes,512,270,3,Assets/Tracks/SURREALISM.Itsuki.0/music.wav,674f8bb6f5662e31d079ce40b9fddbbe.bundle,UnityEngine.AudioClip,674f8bb6f5662e31d079ce40b9fddbbe.bundle,music,,,,153.5071258544922,44100,2,Assets/Tracks/SURREALISM.Itsuki.0/Chart_EZ.json,45e1d3378786cbef3db20b37267d2592.bundle,UnityEngine.TextAsset,45e1d3378786cbef3db20b37267d2592.bundle,3,0.0,9,338,180.0,,Assets/Tracks/SURREALISM.Itsuki.0/Chart_HD.json,92311b623cb236cd17f2b016f4ebce85.bundle,UnityEngine.TextAsset,92311b623cb236cd17f2b016f4ebce85.bundle,3,0.0,9,571,180.0,,Assets/Tracks/SURREALISM.Itsuki.0/Chart_IN.json,1d3e4b28ec129a7f78d5eadc36e58ab6.bundle,UnityEngine.TextAsset,1d3e4b28ec129a7f78d5eadc36e58ab6.bundle,3,0.0,9,914,180.0,,,,,,,,,,,,,,,,,,,,,
Schadenfreude.ZxNX.0,Schadenfreude,ZxNX,0,10,Assets/Tracks/Schadenfreude.ZxNX.0/Illustration.jpg,401aefe8840aebc15c2e70afbd93b2f9.bundle,UnityEngine.Sprite;UnityEngine.Texture2D,401aefe8840aebc15c2e70afbd93b2f9.bundle,Illustration,2048,1080,3,Assets/Tracks/Schadenfreude.ZxNX.0/IllustrationBlur.jpg,76d45c96c7a11fb8534a1856766e6b5d.bundle,UnityEngine.Sprite;UnityEngine.Texture2D,76d45c96c7a11fb8534a1856766e6b5d.bundle,IllustrationBlur,256,135,3,Assets/Tracks/Schadenfreude.ZxNX.0/IllustrationLowRes.jpg,427871d3dc2c0eb07f3c0f9340786231.bundle,UnityEngine.Sprite;UnityEngine.Texture2D,427871d3dc2c0eb07f3c0f9340786231.bundle,IllustrationLowRes,512,270,3,Assets/Tracks/Schadenfreude.ZxNX.0/music.wav,10f816cdbc1acc5c7fdf36c83d393222.bundle,UnityEngine.AudioClip,10f816cdbc1acc5c7fdf36c83d393222.bundle,music,,,,152.7272491455078,48000,2,Assets/Tracks/Schadenfreude.ZxNX.0/Chart_EZ.json,3b5dc6c2f5f7c9f8fba83d135260ce61.bundle,UnityEngine.TextAsset,3b5dc6c2f5f7c9f8fba83d135260ce61.bundle,3,0.0,11,351,198.0,,Assets/Tracks/Schadenfreude.ZxNX.0/Chart_HD.json,cb1664a77d8604cbb018b7bd886042b7.bundle,UnityEngine.TextAsset,cb1664a77d8604cbb018b7bd886042b7.bundle,3,0.0,10,600,198.0,,Assets/Tracks/Schadenfreude.ZxNX.0/Chart_IN.json,4aaae2453f8c2616c12a929d1bbd390e.bundle,UnityEngine.TextAsset,4aaae2453f8c2616c12a929d1bbd390e.bundle,3,0.0,24,1257,198.0,,,,,,,,,,,,,,,,,,,,,
SecretIllumination.Yooh.0,SecretIllumination,Yooh,0,10,Assets/Tracks/SecretIllumination.Yooh.0/Illustration.jpg,4daed58b81c741fc581f165e7812921a.bundle,UnityEngine.Sprite;UnityEngine.Texture2D,4daed58b81c741fc581f165e7812921a.bundle,Illustration,2048,1080,3,Assets/Tracks/SecretIllumination.Yooh.0/IllustrationBlur.jpg,7d31b6e16dcd4c77f16353e54898bbf6.bundle,UnityEngine.Sprite;UnityEngine.Texture2D,7d31b6e16dcd4c77f16353e54898bbf6.bundle,IllustrationBlur,256,135,3,Assets/Tracks/SecretIllumination.Yooh.0/IllustrationLowRes.jpg,2014b7ef66f5f096e788903811017c0a.bundle,UnityEngine.Sprite;UnityEngine.Texture2D,2014b7ef66f5f096e788903811017c0a.bundle,IllustrationLowRes,512,270,3,Assets/Tracks/SecretIllumination.Yooh.0/music.wav,d48d5f86ea435fba6aa8e05206c87d96.bundle,UnityEngine.AudioClip,d48d5f86ea435fba6aa8e05206c87d96.bundle,music,,,,157.50782775878906,44100,2,Assets/Tracks/SecretIllumination.Yooh.0/Chart_EZ.json,555fc39f111ecd3bf13b84ea2ee12515.bundle,UnityEngine.TextAsset,555fc39f111ecd3bf13b84ea2ee12515.bundle,3,0.0,15,281,160.0,,Assets/Tracks/SecretIllumination.Yooh.0/Chart_HD.json,1690e44860fb567f9ab88bcdec3a8d15.bundle,UnityEngine.TextAsset,1690e44860fb567f9ab88bcdec3a8d15.bundle,3,0.0,8,863,160.0,,Assets/Tracks/SecretIllumination.Yooh.0/Chart_IN.json,fc205671b405c60b127ae7fd01c2e162.bundle,UnityEngine.TextAsset,fc205671b405c60b127ae7fd01c2e162.bundle,3,0.0,24,901,160.0,,,,,,,,,,,,,,,,,,,,,
Sein.朔Apo11oprogramvsお月さま交響曲ftkuroa荒巻.0,Sein,朔Apo11oprogramvsお月さま交響曲ftkuroa荒巻,0,10,Assets/Tracks/Sein.朔Apo11oprogramvsお月さま交響曲ftkuroa荒巻.0/Illustration.jpg,c3390d8c6230c4d3fd1cf52a7ee6ae2b.bundle,UnityEngine.Sprite;UnityEngine.Texture2D,c3390d8c6230c4d3fd1cf52a7ee6ae2b.bundle,Illustration,2048,1080,3,Assets/Tracks/Sein.朔Apo11oprogramvsお月さま交響曲ftkuroa荒巻.0/IllustrationBlur.jpg,76aa1bd29d4caab58ca68526edda6c5a.bundle,UnityEngine.Sprite;UnityEngine.Texture2D,76aa1bd29d4caab58ca68526edda6c5a.bundle,IllustrationBlur,256,135,3,Assets/Tracks/Sein.朔Apo11oprogramvsお月さま交響曲ftkuroa荒巻.0/IllustrationLowRes.jpg,8917c51393b1d8f8591c1b0f392e8539.bundle,UnityEngine.Sprite;UnityEngine.Texture2D,8917c51393b1d8f8591c1b0f392e8539.bundle,IllustrationLowRes,512,270,3,Assets/Tracks/Sein.朔Apo11oprogramvsお月さま交響曲ftkuroa荒巻.0/music.wav,5e70ada8381d679c4e59cd6a32373734.bundle,UnityEngine.AudioClip,5e70ada8381d679c4e59cd6a32373734.bundle,music,,,,119.49714660644531,44100,2,Assets/Tracks/Sein.朔Apo11oprogramvsお月さま交響曲ftkuroa荒巻.0/Chart_EZ.json,4d704f564b7517b2e4cde819af3fe480.bundle,UnityEngine.TextAsset,4d704f564b7517b2e4cde819af3fe480.bundle,1,0.0,1,203,210.0,,Assets/Tracks/Sein.朔Apo11oprogramvsお月さま交響曲ftkuroa荒巻.0/Chart_HD.json,0c86da8897bc1a7cb1696c9f1fe25393.bundle,UnityEngine.TextAsset,0c86da8897bc1a7cb1696c9f1fe25393.bundle,1,0.0,1,473,210.0,,Assets/Tracks/Sein.朔Apo11oprogramvsお月さま交響曲ftkuroa荒巻.0/Chart_IN.json,c9629f1de5d402e2bb0b520e4bcf9536.bundle,UnityEngine.TextAsset,c9629f1de5d402e2bb0b520e4bcf9536.bundle,3,0.0,7,721,210.0,,,,,,,,,,,,,,,,,,,,,
Shadow.SumaiLightvs姜米條.0,Shadow,SumaiLightvs姜米條,0,11,Assets/Tracks/Shadow.SumaiLightvs姜米條.0/Illustration.jpg,f672e47305d5b94d4fe231b061fd54cf.bundle,UnityEngine.Sprite;UnityEngine.Texture2D,f672e47305d5b94d4fe231b061fd54cf.bundle,Illustration,2048,1080,3,Assets/Tracks/Shadow.SumaiLightvs姜米條.0/IllustrationBlur.jpg,dfa004365efc71063fb1828daa213c38.bundle,UnityEngine.Sprite;UnityEngine.Texture2D,dfa004365efc71063fb1828daa213c38.bundle,IllustrationBlur,256,135,3,Assets/Tracks/Shadow.SumaiLightvs姜米條.0/IllustrationLowRes.jpg,d2624f6cdd2e9e7d5e276fd9d72c9bb5.bundle,UnityEngine.Sprite;UnityEngine.Texture2D,d2624f6cdd2e9e7d5e276fd9d72c9bb5.bundle,IllustrationLowRes,512,270,3,Assets/Tracks/Shadow.SumaiLightvs姜米條.0/music.wav,b8ae29c4bf6231006ba25c0dcac3e9f0.bundle,UnityEngine.AudioClip,b8ae29c4bf6231006ba25c0dcac3e9f0.bundle,music,,,,143.74273681640625,44100,2,Assets/Tracks/Shadow.SumaiLightvs姜米條.0/Chart_EZ.json,9eb6cf64018a01cb695675c779896d33.bundle,UnityEngine.TextAsset,9eb6cf64018a01cb695675c779896d33.bundle,3,0.0,5,393,172.0,,Assets/Tracks/Shadow.SumaiLightvs姜米條.0/Chart_HD.json,bb9c3b1b5506267f1a4b8acadb48f333.bundle,UnityEngine.TextAsset,bb9c3b1b5506267f1a4b8acadb48f333.bundle,3,0.0,5,549,172.0,,Assets/Tracks/Shadow.SumaiLightvs姜米條.0/Chart_IN.json,a704fd92f1f94320dd51f32c06ca8f08.bundle,UnityEngine.TextAsset,a704fd92f1f94320dd51f32c06ca8f08.bundle,3,0.0,19,840,172.0,,Assets/Tracks/Shadow.SumaiLightvs姜米條.0/Chart_AT.json,0001488b03e729136338f081478beb81.bundle,UnityEngine.TextAsset,0001488b03e729136338f081478beb81.bundle,3,0.0,12,1089,172.0,,,,,,,,,,,
Shelter.MeatyRabbitNceS.0,Shelter,MeatyRabbitNceS,0,10,Assets/Tracks/Shelter.MeatyRabbitNceS.0/Illustration.jpg,118e23ecd7b5f9c6eea6ab2b06034d72.bundle,UnityEngine.Sprite;UnityEngine.Texture2D,118e23ecd7b5f9c6eea6ab2b06034d72.bundle,Illustration,2048,1080,3,Assets/Tracks/Shelter.MeatyRabbitNceS.0/IllustrationBlur.jpg,b0af952a142b73978bfc34927d10d2ba.bundle,UnityEngine.Sprite;UnityEngine.Texture2D,b0af952a142b73978bfc34927d10d2ba.bundle,IllustrationBlur,256,135,3,Assets/Tracks/Shelter.MeatyRabbitNceS.0/IllustrationLowRes.jpg,d00215f3dc2257d5037685442b844728.bundle,UnityEngine.Sprite;UnityEngine.Texture2D,d00215f3dc2257d5037685442b844728.bundle,IllustrationLowRes,512,270,3,Assets/Tracks/Shelter.MeatyRabbitNceS.0/music.wav,26355d3c3aa8a722f8381c49121c8780.bundle,UnityEngine.AudioClip,26355d3c3aa8a722f8381c49121c8780.bundle,music,,,,138.3937225341797,48000,2,Assets/Tracks/Shelter.MeatyRabbitNceS.0/Chart_EZ.json,88a0900bf13224fc976720cf33a9e445.bundle,UnityEngine.TextAsset,88a0900bf13224fc976720cf33a9e445.bundle,3,0.0,7,265,170.0,,Assets/Tracks/Shelter.MeatyRabbitNceS.0/Chart_HD.json,8d037b934e43f2b90460006f6cff72aa.bundle,UnityEngine.TextAsset,8d037b934e43f2b90460006f6cff72aa.bundle,3,0.0,7,388,170.0,,Assets/Tracks/Shelter.MeatyRabbitNceS.0/Chart_IN.json,469242611d1c64a084ba2a84c5574e3b.bundle,UnityEngine.TextAsset,469242611d1c64a084ba2a84c5574e3b.bundle,3,0.0,21,696,170.0,,,,,,,,,,,,,,,,,,,,,
ShineAfter.ADeanJocularACE.0,ShineAfter,ADeanJocularACE,0,10,Assets/Tracks/ShineAfter.ADeanJocularACE.0/Illustration.jpg,a0794cfa95e821a7c3c36f23851d4c29.bundle,UnityEngine.Sprite;UnityEngine.Texture2D,a0794cfa95e821a7c3c36f23851d4c29.bundle,Illustration,2048,1080,3,Assets/Tracks/ShineAfter.ADeanJocularACE.0/IllustrationBlur.jpg,65765e5a1680ce6de0e2f7fa02e1875c.bundle,UnityEngine.Sprite;UnityEngine.Texture2D,65765e5a1680ce6de0e2f7fa02e1875c.bundle,IllustrationBlur,256,135,3,Assets/Tracks/ShineAfter.ADeanJocularACE.0/IllustrationLowRes.jpg,cd40bc2804a188b6756b0db0fe0f06a2.bundle,UnityEngine.Sprite;UnityEngine.Texture2D,cd40bc2804a188b6756b0db0fe0f06a2.bundle,IllustrationLowRes,512,270,3,Assets/Tracks/ShineAfter.ADeanJocularACE.0/music.wav,7050cc5af2aa6e155566fd27f282ff39.bundle,UnityEngine.AudioClip,7050cc5af2aa6e155566fd27f282ff39.bundle,music,,,,160.8455810546875,44100,2,Assets/Tracks/ShineAfter.ADeanJocularACE.0/Chart_EZ.json,617b58075884c5e9d03e74524bf98aa8.bundle,UnityEngine.TextAsset,617b58075884c5e9d03e74524bf98aa8.bundle,3,0.0,9,262,170.0,,Assets/Tracks/ShineAfter.ADeanJocularACE.0/Chart_HD.json,c0085d40ec8e7ae48caeda3c5996c030.bundle,UnityEngine.TextAsset,c0085d40ec8e7ae48caeda3c5996c030.bundle,3,0.0,9,647,170.0,,Assets/Tracks/ShineAfter.ADeanJocularACE.0/Chart_IN.json,e8a84eb408466017cd30af19d36e4d21.bundle,UnityEngine.TextAsset,e8a84eb408466017cd30af19d36e4d21.bundle,3,0.0,24,800,170.0,,,,,,,,,,,,,,,,,,,,,
SilenceisGoldenSpeechisGolden.NIWASHI.0,SilenceisGoldenSpeechisGolden,NIWASHI,0,10,Assets/Tracks/SilenceisGoldenSpeechisGolden.NIWASHI.0/Illustration.jpg,ee705da4975121a26ec0e295f05fcced.bundle,UnityEngine.Sprite;UnityEngine.Texture2D,ee705da4975121a26ec0e295f05fcced.bundle,Illustration,2048,1080,3,Assets/Tracks/SilenceisGoldenSpeechisGolden.NIWASHI.0/IllustrationBlur.jpg,685f3b2c19e8a12f86ffaa0fe552a41f.bundle,UnityEngine.Sprite;UnityEngine.Texture2D,685f3b2c19e8a12f86ffaa0fe552a41f.bundle,IllustrationBlur,256,135,3,Assets/Tracks/SilenceisGoldenSpeechisGolden.NIWASHI.0/IllustrationLowRes.jpg,28ecb233c9299e8360221b9566f9ae5b.bundle,UnityEngine.Sprite;UnityEngine.Texture2D,28ecb233c9299e8360221b9566f9ae5b.bundle,IllustrationLowRes,512,270,3,Assets/Tracks/SilenceisGoldenSpeechisGolden.NIWASHI.0/music.wav,7dccba0722b9aecd05d47c59bd1fa4d5.bundle,UnityEngine.AudioClip,7dccba0722b9aecd05d47c59bd1fa4d5.bundle,music,,,,164.06781005859375,48000,2,Assets/Tracks/SilenceisGoldenSpeechisGolden.NIWASHI.0/Chart_EZ.json,7f14e118fde9a98103bd038ab757689f.bundle,UnityEngine.TextAsset,7f14e118fde9a98103bd038ab757689f.bundle,3,0.0,3,376,177.0,,Assets/Tracks/SilenceisGoldenSpeechisGolden.NIWASHI.0/Chart_HD.json,748c238ee28ac27c99dbe97e12ce5da3.bundle,UnityEngine.TextAsset,748c238ee28ac27c99dbe97e12ce5da3.bundle,3,0.0,20,795,177.0,,Assets/Tracks/SilenceisGoldenSpeechisGolden.NIWASHI.0/Chart_IN.json,ccbb998be89c9dd4361fbb00cbc7c1c3.bundle,UnityEngine.TextAsset,ccbb998be89c9dd4361fbb00cbc7c1c3.bundle,3,0.0,24,1273,177.0,,,,,,,,,,,,,,,,,,,,,
SnowDance.悠叶いのり.0,SnowDance,悠叶いのり,0,10,Assets/Tracks/SnowDance.悠叶いのり.0/Illustration.jpg,865e18eb83b3bc03d38cebd6b7001927.bundle,UnityEngine.Sprite;UnityEngine.Texture2D,865e18eb83b3bc03d38cebd6b7001927.bundle,Illustration,2048,1080,3,Assets/Tracks/SnowDance.悠叶いのり.0/IllustrationBlur.jpg,3467d3f3ecad40740af05500a2c08c86.bundle,UnityEngine.Sprite;UnityEngine.Texture2D,3467d3f3ecad40740af05500a2c08c86.bundle,IllustrationBlur,256,135,3,Assets/Tracks/SnowDance.悠叶いのり.0/IllustrationLowRes.jpg,19a8042110ccc650ea8963a5041a989d.bundle,UnityEngine.Sprite;UnityEngine.Texture2D,19a8042110ccc650ea8963a5041a989d.bundle,IllustrationLowRes,512,270,3,Assets/Tracks/SnowDance.悠叶いのり.0/music.wav,85d759d486fe1b65b59eae121340b2f4.bundle,UnityEngine.AudioClip,85d759d486fe1b65b59eae121340b2f4.bundle,music,,,,118.41752624511719,44100,2,Assets/Tracks/SnowDance.悠叶いのり.0/Chart_EZ.json,74af5f90cd281b0d1bff3457d9684a58.bundle,UnityEngine.TextAsset,74af5f90cd281b0d1bff3457d9684a58.bundle,3,0.0,15,170,188.0,,Assets/Tracks/SnowDance.悠叶いのり.0/Chart_HD.json,b70c699d7431f2523e436866ba2e3088.bundle,UnityEngine.TextAsset,b70c699d7431f2523e436866ba2e3088.bundle,3,0.0,18,341,188.0,,Assets/Tracks/SnowDance.悠叶いのり.0/Chart_IN.json,b768cc3e9ddcdddd00e8e9195a917590.bundle,UnityEngine.TextAsset,b768cc3e9ddcdddd00e8e9195a917590.bundle,3,0.0,20,558,188.0,,,,,,,,,,,,,,,,,,,,,
SnowDesert.WyvernP.0,SnowDesert,WyvernP,0,10,Assets/Tracks/SnowDesert.WyvernP.0/Illustration.jpg,72d7afeb5085cdbb3125545a65ccd871.bundle,UnityEngine.Sprite;UnityEngine.Texture2D,72d7afeb5085cdbb3125545a65ccd871.bundle,Illustration,2048,1080,3,Assets/Tracks/SnowDesert.WyvernP.0/IllustrationBlur.jpg,8d11611abd130a5cb7e73b8b25aaa7dd.bundle,UnityEngine.Sprite;UnityEngine.Texture2D,8d11611abd130a5cb7e73b8b25aaa7dd.bundle,IllustrationBlur,256,135,3,Assets/Tracks/SnowDesert.WyvernP.0/IllustrationLowRes.jpg,a27025d150813bfb664689f60e3d80ba.bundle,UnityEngine.Sprite;UnityEngine.Texture2D,a27025d150813bfb664689f60e3d80ba.bundle,IllustrationLowRes,512,270,3,Assets/Tracks/SnowDesert.WyvernP.0/music.wav,7e8759a4c89314598f6411d4f4be7f2e.bundle,UnityEngine.AudioClip,7e8759a4c89314598f6411d4f4be7f2e.bundle,music,,,,142.1104736328125,44100,2,Assets/Tracks/SnowDesert.WyvernP.0/Chart_EZ.json,5e6e51e9e4660fba08c65068e0bc2a74.bundle,UnityEngine.TextAsset,5e6e51e9e4660fba08c65068e0bc2a74.bundle,3,0.0,18,364,125.0,,Assets/Tracks/SnowDesert.WyvernP.0/Chart_HD.json,f0bc954c35a3ec35a7940e58f9f99764.bundle,UnityEngine.TextAsset,f0bc954c35a3ec35a7940e58f9f99764.bundle,3,0.0,21,459,125.0,,Assets/Tracks/SnowDesert.WyvernP.0/Chart_IN.json,2531eed9c7bdb1ee562369936e1022bf.bundle,UnityEngine.TextAsset,2531eed9c7bdb1ee562369936e1022bf.bundle,3,0.0,24,655,125.0,,,,,,,,,,,,,,,,,,,,,
SolaggyfeatUzumaki.ShrimpCatsはぁち後藤涼輔.0,SolaggyfeatUzumaki,ShrimpCatsはぁち後藤涼輔,0,10,Assets/Tracks/SolaggyfeatUzumaki.ShrimpCatsはぁち後藤涼輔.0/Illustration.jpg,7035c1f1c79825164f8353adc922f920.bundle,UnityEngine.Sprite;UnityEngine.Texture2D,7035c1f1c79825164f8353adc922f920.bundle,Illustration,2048,1080,3,Assets/Tracks/SolaggyfeatUzumaki.ShrimpCatsはぁち後藤涼輔.0/IllustrationBlur.jpg,91835a93434b91b91af732b4ff3524a2.bundle,UnityEngine.Sprite;UnityEngine.Texture2D,91835a93434b91b91af732b4ff3524a2.bundle,IllustrationBlur,256,135,3,Assets/Tracks/SolaggyfeatUzumaki.ShrimpCatsはぁち後藤涼輔.0/IllustrationLowRes.jpg,0c8ceda3281056308b20cb7d5c2c4658.bundle,UnityEngine.Sprite;UnityEngine.Texture2D,0c8ceda3281056308b20cb7d5c2c4658.bundle,IllustrationLowRes,512,270,3,Assets/Tracks/SolaggyfeatUzumaki.ShrimpCatsはぁち後藤涼輔.0/music.wav,a96a2c83d5e6c45396b2762e5b81b051.bundle,UnityEngine.AudioClip,a96a2c83d5e6c45396b2762e5b81b051.bundle,music,,,,122.67708587646484,48000,2,Assets/Tracks/SolaggyfeatUzumaki.ShrimpCatsはぁち後藤涼輔.0/Chart_EZ.json,84aaf492117b378e979622e081b3176f.bundle,UnityEngine.TextAsset,84aaf492117b378e979622e081b3176f.bundle,3,0.0,24,218,180.0,,Assets/Tracks/SolaggyfeatUzumaki.ShrimpCatsはぁち後藤涼輔.0/Chart_HD.json,8fc72f342051477bc2f054ce2216faeb.bundle,UnityEngine.TextAsset,8fc72f342051477bc2f054ce2216faeb.bundle,3,0.0,22,445,180.0,,Assets/Tracks/SolaggyfeatUzumaki.ShrimpCatsはぁち後藤涼輔.0/Chart_IN.json,9a12227d2d7f01eb4a39b7d84c91e878.bundle,UnityEngine.TextAsset,9a12227d2d7f01eb4a39b7d84c91e878.bundle,3,0.0,24,825,180.0,,,,,,,,,,,,,,,,,,,,,
SparkleNewLife.rider.0,SparkleNewLife,rider,0,10,Assets/Tracks/SparkleNewLife.rider.0/Illustration.jpg,29e03624bfa7eb2c22e7b99fa86788cf.bundle,UnityEngine.Sprite;UnityEngine.Texture2D,29e03624bfa7eb2c22e7b99fa86788cf.bundle,Illustration,2048,1080,3,Assets/Tracks/SparkleNewLife.rider.0/IllustrationBlur.jpg,4310a3217ca2d627241e514b8973a0c7.bundle,UnityEngine.Sprite;UnityEngine.Texture2D,4310a3217ca2d627241e514b8973a0c7.bundle,IllustrationBlur,256,135,3,Assets/Tracks/SparkleNewLife.rider.0/IllustrationLowRes.jpg,bca548d3625985b560515fa65fb4d659.bundle,UnityEngine.Sprite;UnityEngine.Texture2D,bca548d3625985b560515fa65fb4d659.bundle,IllustrationLowRes,512,270,3,Assets/Tracks/SparkleNewLife.rider.0/music.wav,33cbb6730be9bff76e4830d747492fba.bundle,UnityEngine.AudioClip,33cbb6730be9bff76e4830d747492fba.bundle,music,,,,137.61741638183594,44100,2,Assets/Tracks/SparkleNewLife.rider.0/Chart_EZ.json,834dd435534e91ae9a96160d6abeb53b.bundle,UnityEngine.TextAsset,834dd435534e91ae9a96160d6abeb53b.bundle,1,0.0,1,305,150.0,,Assets/Tracks/SparkleNewLife.rider.0/Chart_HD.json,a223f2b82b5e76f7e35e1023ba7cbdaf.bundle,UnityEngine.TextAsset,a223f2b82b5e76f7e35e1023ba7cbdaf.bundle,1,0.0,3,497,150.0,,Assets/Tracks/SparkleNewLife.rider.0/Chart_IN.json,164b0ef4493ad34bc1ef52a9fcd5f215.bundle,UnityEngine.TextAsset,164b0ef4493ad34bc1ef52a9fcd5f215.bundle,3,0.0,6,684,150.0,,,,,,,,,,,,,,,,,,,,,
Spasmodic.姜米條颶風元力上人.0,Spasmodic,姜米條颶風元力上人,0,11,Assets/Tracks/Spasmodic.姜米條颶風元力上人.0/Illustration.jpg,d93adfc90e08eda1584334cc2da08b55.bundle,UnityEngine.Sprite;UnityEngine.Texture2D,d93adfc90e08eda1584334cc2da08b55.bundle,Illustration,2048,1080,3,Assets/Tracks/Spasmodic.姜米條颶風元力上人.0/IllustrationBlur.jpg,8987c946601c4cf3a179c7ace65f4f1d.bundle,UnityEngine.Sprite;UnityEngine.Texture2D,8987c946601c4cf3a179c7ace65f4f1d.bundle,IllustrationBlur,256,135,3,Assets/Tracks/Spasmodic.姜米條颶風元力上人.0/IllustrationLowRes.jpg,96a19458ed47ff4b18d1ebb23d4070f4.bundle,UnityEngine.Sprite;UnityEngine.Texture2D,96a19458ed47ff4b18d1ebb23d4070f4.bundle,IllustrationLowRes,512,270,3,Assets/Tracks/Spasmodic.姜米條颶風元力上人.0/music.wav,97ef118793d4459bdd188c16ad0fa671.bundle,UnityEngine.AudioClip,97ef118793d4459bdd188c16ad0fa671.bundle,music,,,,154.81179809570312,44100,2,Assets/Tracks/Spasmodic.姜米條颶風元力上人.0/Chart_EZ.json,772e4868e617c32a6db7fd9ed6333655.bundle,UnityEngine.TextAsset,772e4868e617c32a6db7fd9ed6333655.bundle,3,0.0,1,637,200.0,,Assets/Tracks/Spasmodic.姜米條颶風元力上人.0/Chart_HD.json,8961987c332228c8fc1b83337be4c86d.bundle,UnityEngine.TextAsset,8961987c332228c8fc1b83337be4c86d.bundle,3,0.0,1,904,200.0,,Assets/Tracks/Spasmodic.姜米條颶風元力上人.0/Chart_IN.json,07dbb703ad9a5e9ff1ddc5325b5d3941.bundle,UnityEngine.TextAsset,07dbb703ad9a5e9ff1ddc5325b5d3941.bundle,3,0.0,3,1389,200.0,,Assets/Tracks/Spasmodic.姜米條颶風元力上人.0/Chart_AT.json,9bee48f1c64f5ebccca2f27eda4cd4ec.bundle,UnityEngine.TextAsset,9bee48f1c64f5ebccca2f27eda4cd4ec.bundle,3,0.0,3,1671,200.0,,,,,,,,,,,
