scope,sourceKind,sourcePath,objectType,count
source,bundle,assets/aa/Android/fe3857adedfff68d7eaca74322a41392.bundle,Sprite,1
source,bundle,assets/aa/Android/fe3857adedfff68d7eaca74322a41392.bundle,Texture2D,1
source,bundle,assets/aa/Android/fe646ec6275339fe654810796a11706a.bundle,AssetBundle,1
source,bundle,assets/aa/Android/fe646ec6275339fe654810796a11706a.bundle,Sprite,1
source,bundle,assets/aa/Android/fe646ec6275339fe654810796a11706a.bundle,Texture2D,1
source,bundle,assets/aa/Android/fe6ba63089b666d36b0ffdbc23984939.bundle,AssetBundle,1
source,bundle,assets/aa/Android/fe6ba63089b666d36b0ffdbc23984939.bundle,TextAsset,1
source,bundle,assets/aa/Android/fe78c63be85f0a84ee7220beed9ad4e5.bundle,AssetBundle,1
source,bundle,assets/aa/Android/fe78c63be85f0a84ee7220beed9ad4e5.bundle,AudioClip,1
source,bundle,assets/aa/Android/fec8a4e4f509fddda13933964f85a010.bundle,AssetBundle,1
source,bundle,assets/aa/Android/fec8a4e4f509fddda13933964f85a010.bundle,TextAsset,1
source,bundle,assets/aa/Android/fed30d4ca9ba950e25fc8b8ff296c377.bundle,AssetBundle,1
source,bundle,assets/aa/Android/fed30d4ca9ba950e25fc8b8ff296c377.bundle,TextAsset,1
source,bundle,assets/aa/Android/fefaaaafc776e1f58464f7341af6d4d5.bundle,AssetBundle,1
source,bundle,assets/aa/Android/fefaaaafc776e1f58464f7341af6d4d5.bundle,Sprite,1
source,bundle,assets/aa/Android/fefaaaafc776e1f58464f7341af6d4d5.bundle,Texture2D,1
source,bundle,assets/aa/Android/ff2ad2e504f6ef24f95c9b0ef2d77d20.bundle,AssetBundle,1
source,bundle,assets/aa/Android/ff2ad2e504f6ef24f95c9b0ef2d77d20.bundle,TextAsset,1
source,bundle,assets/aa/Android/ff3fe3e371c590edbb900f8363125c6d.bundle,AssetBundle,1
source,bundle,assets/aa/Android/ff3fe3e371c590edbb900f8363125c6d.bundle,AudioClip,1
source,bundle,assets/aa/Android/ff436310ec5799c37658e33b824a8b86.bundle,AssetBundle,1
source,bundle,assets/aa/Android/ff436310ec5799c37658e33b824a8b86.bundle,AudioClip,1
source,bundle,assets/aa/Android/ff450bb3fdba9c6a40e4470af4a87699.bundle,AssetBundle,1
source,bundle,assets/aa/Android/ff450bb3fdba9c6a40e4470af4a87699.bundle,Sprite,1
source,bundle,assets/aa/Android/ff450bb3fdba9c6a40e4470af4a87699.bundle,Texture2D,1
source,bundle,assets/aa/Android/ff9157d72a8a79503337f6cea7fa3c30.bundle,AssetBundle,1
source,bundle,assets/aa/Android/ff9157d72a8a79503337f6cea7fa3c30.bundle,Sprite,1
source,bundle,assets/aa/Android/ff9157d72a8a79503337f6cea7fa3c30.bundle,Texture2D,1
source,bundle,assets/aa/Android/ff92b6e3ad0e3be8ba88115215600c39.bundle,AssetBundle,1
source,bundle,assets/aa/Android/ff92b6e3ad0e3be8ba88115215600c39.bundle,Sprite,1
source,bundle,assets/aa/Android/ff92b6e3ad0e3be8ba88115215600c39.bundle,Texture2D,1
source,bundle,assets/aa/Android/ff93b6eae2f42550c8572ba0ee6753ce.bundle,AssetBundle,1
source,bundle,assets/aa/Android/ff93b6eae2f42550c8572ba0ee6753ce.bundle,Sprite,1
source,bundle,assets/aa/Android/ff93b6eae2f42550c8572ba0ee6753ce.bundle,Texture2D,1
source,bundle,assets/aa/Android/ffafdc3524f845975e4af0288f0dfa65.bundle,AssetBundle,1
source,bundle,assets/aa/Android/ffafdc3524f845975e4af0288f0dfa65.bundle,TextAsset,1
source,bundle,assets/aa/Android/ffcf7fe572d42671e3732bcff7906fe6.bundle,AssetBundle,1
source,bundle,assets/aa/Android/ffcf7fe572d42671e3732bcff7906fe6.bundle,Sprite,1
source,bundle,assets/aa/Android/ffcf7fe572d42671e3732bcff7906fe6.bundle,Texture2D,1
source,bundle,assets/aa/Android/fffbdb71e621f901ed23fe24c3a83a96.bundle,AssetBundle,1
source,bundle,assets/aa/Android/fffbdb71e621f901ed23fe24c3a83a96.bundle,TextAsset,1
source,player-data,assets/bin/Data/globalgamemanagers,AudioManager,1
source,player-data,assets/bin/Data/globalgamemanagers,BuildSettings,1
source,player-data,assets/bin/Data/globalgamemanagers,DelayedCallManager,1
source,player-data,assets/bin/Data/globalgamemanagers,GraphicsSettings,1
source,player-data,assets/bin/Data/globalgamemanagers,InputManager,1
source,player-data,assets/bin/Data/globalgamemanagers,MonoManager,1
source,player-data,assets/bin/Data/globalgamemanagers,NavMeshProjectSettings,1
source,player-data,assets/bin/Data/globalgamemanagers,Physics2DSettings,1
source,player-data,assets/bin/Data/globalgamemanagers,PhysicsManager,1
source,player-data,assets/bin/Data/globalgamemanagers,PlayerSettings,1
source,player-data,assets/bin/Data/globalgamemanagers,QualitySettings,1
source,player-data,assets/bin/Data/globalgamemanagers,ResourceManager,1
source,player-data,assets/bin/Data/globalgamemanagers,RuntimeInitializeOnLoadManager,1
source,player-data,assets/bin/Data/globalgamemanagers,ScriptMapper,1
source,player-data,assets/bin/Data/globalgamemanagers,StreamingManager,1
source,player-data,assets/bin/Data/globalgamemanagers,TagManager,1
source,player-data,assets/bin/Data/globalgamemanagers,TimeManager,1
source,player-data,assets/bin/Data/globalgamemanagers,VFXManager,1
source,player-data,assets/bin/Data/globalgamemanagers.assets,Material,1
source,player-data,assets/bin/Data/globalgamemanagers.assets,MonoScript,1308
source,player-data,assets/bin/Data/globalgamemanagers.assets,PreloadData,1
source,player-data,assets/bin/Data/level0,AudioListener,1
source,player-data,assets/bin/Data/level0,AudioSource,1
source,player-data,assets/bin/Data/level0,Camera,1
source,player-data,assets/bin/Data/level0,Canvas,2
source,player-data,assets/bin/Data/level0,CanvasRenderer,4
source,player-data,assets/bin/Data/level0,GameObject,13
source,player-data,assets/bin/Data/level0,LightmapSettings,1
source,player-data,assets/bin/Data/level0,MonoBehaviour,17
source,player-data,assets/bin/Data/level0,NavMeshSettings,1
source,player-data,assets/bin/Data/level0,RectTransform,6
source,player-data,assets/bin/Data/level0,RenderSettings,1
source,player-data,assets/bin/Data/level0,Transform,7
source,player-data,assets/bin/Data/level1,Animator,1
source,player-data,assets/bin/Data/level1,AudioListener,1
source,player-data,assets/bin/Data/level1,AudioSource,1
source,player-data,assets/bin/Data/level1,Camera,1
source,player-data,assets/bin/Data/level1,Canvas,2
source,player-data,assets/bin/Data/level1,CanvasRenderer,2
source,player-data,assets/bin/Data/level1,GameObject,8
source,player-data,assets/bin/Data/level1,LightingSettings,1
source,player-data,assets/bin/Data/level1,LightmapSettings,1
source,player-data,assets/bin/Data/level1,MonoBehaviour,9
source,player-data,assets/bin/Data/level1,NavMeshSettings,1
source,player-data,assets/bin/Data/level1,RectTransform,4
source,player-data,assets/bin/Data/level1,RenderSettings,1
source,player-data,assets/bin/Data/level1,SpriteRenderer,1
source,player-data,assets/bin/Data/level1,Transform,4
source,player-data,assets/bin/Data/level10,Animator,12
source,player-data,assets/bin/Data/level10,AudioListener,1
source,player-data,assets/bin/Data/level10,AudioSource,2
source,player-data,assets/bin/Data/level10,Camera,2
source,player-data,assets/bin/Data/level10,Canvas,4
source,player-data,assets/bin/Data/level10,CanvasGroup,9
source,player-data,assets/bin/Data/level10,CanvasRenderer,144
source,player-data,assets/bin/Data/level10,GameObject,223
source,player-data,assets/bin/Data/level10,LightingSettings,1
source,player-data,assets/bin/Data/level10,LightmapSettings,1
source,player-data,assets/bin/Data/level10,MonoBehaviour,240
source,player-data,assets/bin/Data/level10,NavMeshSettings,1
source,player-data,assets/bin/Data/level10,RectTransform,214
source,player-data,assets/bin/Data/level10,RenderSettings,1
source,player-data,assets/bin/Data/level10,SpriteRenderer,2
source,player-data,assets/bin/Data/level10,Transform,9
source,player-data,assets/bin/Data/level11,AudioListener,1
source,player-data,assets/bin/Data/level11,Camera,1
source,player-data,assets/bin/Data/level11,Canvas,2
source,player-data,assets/bin/Data/level11,CanvasRenderer,17
source,player-data,assets/bin/Data/level11,GameObject,26
source,player-data,assets/bin/Data/level11,LightingSettings,1
source,player-data,assets/bin/Data/level11,LightmapSettings,1
source,player-data,assets/bin/Data/level11,MonoBehaviour,32
source,player-data,assets/bin/Data/level11,NavMeshSettings,1
source,player-data,assets/bin/Data/level11,RectTransform,24
source,player-data,assets/bin/Data/level11,RenderSettings,1
source,player-data,assets/bin/Data/level11,Transform,2
source,player-data,assets/bin/Data/level12,Animator,5
source,player-data,assets/bin/Data/level12,AudioListener,1
source,player-data,assets/bin/Data/level12,Camera,2
source,player-data,assets/bin/Data/level12,Canvas,4
source,player-data,assets/bin/Data/level12,CanvasGroup,1
source,player-data,assets/bin/Data/level12,CanvasRenderer,30
source,player-data,assets/bin/Data/level12,CircleCollider2D,3
source,player-data,assets/bin/Data/level12,GameObject,47
source,player-data,assets/bin/Data/level12,LightingSettings,1
source,player-data,assets/bin/Data/level12,LightmapSettings,1
source,player-data,assets/bin/Data/level12,MeshFilter,3
source,player-data,assets/bin/Data/level12,MonoBehaviour,56
source,player-data,assets/bin/Data/level12,NavMeshSettings,1
source,player-data,assets/bin/Data/level12,RectTransform,37
source,player-data,assets/bin/Data/level12,RenderSettings,1
source,player-data,assets/bin/Data/level12,SpriteRenderer,1
source,player-data,assets/bin/Data/level12,Transform,10
source,player-data,assets/bin/Data/level13,Animator,3
source,player-data,assets/bin/Data/level13,AudioListener,1
source,player-data,assets/bin/Data/level13,Camera,2
source,player-data,assets/bin/Data/level13,Canvas,2
source,player-data,assets/bin/Data/level13,CanvasGroup,7
source,player-data,assets/bin/Data/level13,CanvasRenderer,83
source,player-data,assets/bin/Data/level13,GameObject,101
source,player-data,assets/bin/Data/level13,LightingSettings,1
source,player-data,assets/bin/Data/level13,LightmapSettings,1
source,player-data,assets/bin/Data/level13,MonoBehaviour,129
source,player-data,assets/bin/Data/level13,NavMeshSettings,1
source,player-data,assets/bin/Data/level13,RectTransform,95
source,player-data,assets/bin/Data/level13,RenderSettings,1
source,player-data,assets/bin/Data/level13,Transform,6
source,player-data,assets/bin/Data/level14,Animator,6
source,player-data,assets/bin/Data/level14,AudioListener,1
source,player-data,assets/bin/Data/level14,AudioSource,2
source,player-data,assets/bin/Data/level14,Camera,1
source,player-data,assets/bin/Data/level14,Canvas,5
source,player-data,assets/bin/Data/level14,CanvasGroup,1
source,player-data,assets/bin/Data/level14,CanvasRenderer,18
source,player-data,assets/bin/Data/level14,GameObject,32
source,player-data,assets/bin/Data/level14,LightmapSettings,1
source,player-data,assets/bin/Data/level14,MeshRenderer,1
source,player-data,assets/bin/Data/level14,MonoBehaviour,36
source,player-data,assets/bin/Data/level14,NavMeshSettings,1
source,player-data,assets/bin/Data/level14,RectTransform,24
source,player-data,assets/bin/Data/level14,RenderSettings,1
source,player-data,assets/bin/Data/level14,SpriteRenderer,2
source,player-data,assets/bin/Data/level14,Transform,8
source,player-data,assets/bin/Data/level14,VideoPlayer,1
source,player-data,assets/bin/Data/level15,Animator,2
source,player-data,assets/bin/Data/level15,AudioListener,1
source,player-data,assets/bin/Data/level15,AudioSource,2
source,player-data,assets/bin/Data/level15,Camera,1
source,player-data,assets/bin/Data/level15,Canvas,3
source,player-data,assets/bin/Data/level15,CanvasGroup,1
source,player-data,assets/bin/Data/level15,CanvasRenderer,14
source,player-data,assets/bin/Data/level15,GameObject,23
source,player-data,assets/bin/Data/level15,LightmapSettings,1
source,player-data,assets/bin/Data/level15,MonoBehaviour,27
source,player-data,assets/bin/Data/level15,NavMeshSettings,1
source,player-data,assets/bin/Data/level15,RectTransform,17
source,player-data,assets/bin/Data/level15,RenderSettings,1
source,player-data,assets/bin/Data/level15,Transform,6
source,player-data,assets/bin/Data/level15,VideoPlayer,2
source,player-data,assets/bin/Data/level16,Animator,1
source,player-data,assets/bin/Data/level16,AudioListener,1
source,player-data,assets/bin/Data/level16,Camera,1
source,player-data,assets/bin/Data/level16,Canvas,2
source,player-data,assets/bin/Data/level16,CanvasGroup,1
source,player-data,assets/bin/Data/level16,CanvasRenderer,25
source,player-data,assets/bin/Data/level16,GameObject,42
source,player-data,assets/bin/Data/level16,LightingSettings,1
source,player-data,assets/bin/Data/level16,LightmapSettings,1
source,player-data,assets/bin/Data/level16,MonoBehaviour,39
source,player-data,assets/bin/Data/level16,NavMeshSettings,1
source,player-data,assets/bin/Data/level16,RectTransform,27
source,player-data,assets/bin/Data/level16,RenderSettings,1
source,player-data,assets/bin/Data/level16,SpriteMask,3
source,player-data,assets/bin/Data/level16,SpriteRenderer,7
source,player-data,assets/bin/Data/level16,Transform,15
source,player-data,assets/bin/Data/level17,Animator,2
source,player-data,assets/bin/Data/level17,AudioListener,1
source,player-data,assets/bin/Data/level17,Camera,1
source,player-data,assets/bin/Data/level17,Canvas,2
source,player-data,assets/bin/Data/level17,CanvasRenderer,10
source,player-data,assets/bin/Data/level17,GameObject,15
source,player-data,assets/bin/Data/level17,LightingSettings,1
source,player-data,assets/bin/Data/level17,LightmapSettings,1
source,player-data,assets/bin/Data/level17,MonoBehaviour,23
source,player-data,assets/bin/Data/level17,NavMeshSettings,1
source,player-data,assets/bin/Data/level17,RectTransform,12
source,player-data,assets/bin/Data/level17,RenderSettings,1
source,player-data,assets/bin/Data/level17,SpriteRenderer,1
source,player-data,assets/bin/Data/level17,Transform,3
source,player-data,assets/bin/Data/level18,Animator,1
source,player-data,assets/bin/Data/level18,AudioListener,1
source,player-data,assets/bin/Data/level18,AudioSource,1
source,player-data,assets/bin/Data/level18,Camera,1
source,player-data,assets/bin/Data/level18,Canvas,1
source,player-data,assets/bin/Data/level18,CanvasRenderer,1
source,player-data,assets/bin/Data/level18,GameObject,7
source,player-data,assets/bin/Data/level18,LightmapSettings,1
source,player-data,assets/bin/Data/level18,MonoBehaviour,6
source,player-data,assets/bin/Data/level18,NavMeshSettings,1
source,player-data,assets/bin/Data/level18,RectTransform,2
source,player-data,assets/bin/Data/level18,RenderSettings,1
source,player-data,assets/bin/Data/level18,Transform,5
source,player-data,assets/bin/Data/level18,VideoPlayer,1
source,player-data,assets/bin/Data/level19,Animator,2
source,player-data,assets/bin/Data/level19,AudioListener,1
source,player-data,assets/bin/Data/level19,AudioSource,1
source,player-data,assets/bin/Data/level19,Camera,1
source,player-data,assets/bin/Data/level19,Canvas,2
source,player-data,assets/bin/Data/level19,CanvasGroup,1
source,player-data,assets/bin/Data/level19,CanvasRenderer,16
source,player-data,assets/bin/Data/level19,GameObject,136
source,player-data,assets/bin/Data/level19,LightingSettings,1
source,player-data,assets/bin/Data/level19,LightmapSettings,1
source,player-data,assets/bin/Data/level19,MeshCollider,79
source,player-data,assets/bin/Data/level19,MeshFilter,99
source,player-data,assets/bin/Data/level19,MeshRenderer,99
source,player-data,assets/bin/Data/level19,MonoBehaviour,26
source,player-data,assets/bin/Data/level19,NavMeshSettings,1
source,player-data,assets/bin/Data/level19,RectTransform,19
source,player-data,assets/bin/Data/level19,RenderSettings,1
source,player-data,assets/bin/Data/level19,Transform,117
source,player-data,assets/bin/Data/level2,Animator,3
source,player-data,assets/bin/Data/level2,AudioListener,1
source,player-data,assets/bin/Data/level2,Camera,1
source,player-data,assets/bin/Data/level2,Canvas,4
source,player-data,assets/bin/Data/level2,CanvasGroup,2
source,player-data,assets/bin/Data/level2,CanvasRenderer,19
source,player-data,assets/bin/Data/level2,GameObject,33
source,player-data,assets/bin/Data/level2,LightingSettings,1
source,player-data,assets/bin/Data/level2,LightmapSettings,1
source,player-data,assets/bin/Data/level2,MonoBehaviour,49
source,player-data,assets/bin/Data/level2,NavMeshSettings,1
source,player-data,assets/bin/Data/level2,ParticleSystem,1
source,player-data,assets/bin/Data/level2,ParticleSystemRenderer,1
source,player-data,assets/bin/Data/level2,RectTransform,23
source,player-data,assets/bin/Data/level2,RenderSettings,1
source,player-data,assets/bin/Data/level2,SpriteRenderer,3
source,player-data,assets/bin/Data/level2,Transform,10
source,player-data,assets/bin/Data/level20,Animation,1
source,player-data,assets/bin/Data/level20,Animator,5
source,player-data,assets/bin/Data/level20,AudioListener,1
source,player-data,assets/bin/Data/level20,AudioSource,2
source,player-data,assets/bin/Data/level20,Camera,1
source,player-data,assets/bin/Data/level20,Canvas,3
source,player-data,assets/bin/Data/level20,CanvasGroup,1
source,player-data,assets/bin/Data/level20,CanvasRenderer,23
source,player-data,assets/bin/Data/level20,GameObject,39
source,player-data,assets/bin/Data/level20,LightmapSettings,1
source,player-data,assets/bin/Data/level20,MonoBehaviour,52
source,player-data,assets/bin/Data/level20,NavMeshSettings,1
source,player-data,assets/bin/Data/level20,RectTransform,30
source,player-data,assets/bin/Data/level20,RenderSettings,1
source,player-data,assets/bin/Data/level20,SpriteRenderer,3
source,player-data,assets/bin/Data/level20,Transform,9
source,player-data,assets/bin/Data/level20,VideoPlayer,1
source,player-data,assets/bin/Data/level21,Animation,1
source,player-data,assets/bin/Data/level21,Animator,4
source,player-data,assets/bin/Data/level21,AudioListener,1
source,player-data,assets/bin/Data/level21,Camera,1
source,player-data,assets/bin/Data/level21,Canvas,5
source,player-data,assets/bin/Data/level21,CanvasRenderer,12
source,player-data,assets/bin/Data/level21,GameObject,23
source,player-data,assets/bin/Data/level21,LightingSettings,1
source,player-data,assets/bin/Data/level21,LightmapSettings,1
source,player-data,assets/bin/Data/level21,MeshRenderer,1
source,player-data,assets/bin/Data/level21,MonoBehaviour,31
source,player-data,assets/bin/Data/level21,NavMeshSettings,1
source,player-data,assets/bin/Data/level21,RectTransform,18
source,player-data,assets/bin/Data/level21,RenderSettings,1
source,player-data,assets/bin/Data/level21,SpriteRenderer,2
source,player-data,assets/bin/Data/level21,Transform,5
source,player-data,assets/bin/Data/level23,Animator,3
source,player-data,assets/bin/Data/level23,AudioListener,1
source,player-data,assets/bin/Data/level23,AudioLowPassFilter,1
source,player-data,assets/bin/Data/level23,AudioSource,1
source,player-data,assets/bin/Data/level23,Camera,1
source,player-data,assets/bin/Data/level23,Canvas,14
source,player-data,assets/bin/Data/level23,CanvasGroup,11
source,player-data,assets/bin/Data/level23,CanvasRenderer,137
source,player-data,assets/bin/Data/level23,GameObject,180
source,player-data,assets/bin/Data/level23,LightingSettings,1
source,player-data,assets/bin/Data/level23,LightmapSettings,1
source,player-data,assets/bin/Data/level23,MeshFilter,1
source,player-data,assets/bin/Data/level23,MonoBehaviour,239
source,player-data,assets/bin/Data/level23,NavMeshSettings,1
source,player-data,assets/bin/Data/level23,ParticleSystem,2
source,player-data,assets/bin/Data/level23,ParticleSystemRenderer,2
source,player-data,assets/bin/Data/level23,PolygonCollider2D,1
source,player-data,assets/bin/Data/level23,RectTransform,173
source,player-data,assets/bin/Data/level23,RenderSettings,1
source,player-data,assets/bin/Data/level23,Transform,7
source,player-data,assets/bin/Data/level24,Animator,1
source,player-data,assets/bin/Data/level24,AudioListener,1
source,player-data,assets/bin/Data/level24,AudioSource,1
source,player-data,assets/bin/Data/level24,Camera,1
source,player-data,assets/bin/Data/level24,Canvas,1
source,player-data,assets/bin/Data/level24,CanvasGroup,1
source,player-data,assets/bin/Data/level24,CanvasRenderer,12
source,player-data,assets/bin/Data/level24,GameObject,15
source,player-data,assets/bin/Data/level24,LightmapSettings,1
source,player-data,assets/bin/Data/level24,MonoBehaviour,18
source,player-data,assets/bin/Data/level24,NavMeshSettings,1
source,player-data,assets/bin/Data/level24,RectTransform,13
source,player-data,assets/bin/Data/level24,RenderSettings,1
source,player-data,assets/bin/Data/level24,Transform,2
source,player-data,assets/bin/Data/level24,VideoPlayer,1
source,player-data,assets/bin/Data/level25,AudioListener,1
source,player-data,assets/bin/Data/level25,Camera,1
source,player-data,assets/bin/Data/level25,GameObject,1
source,player-data,assets/bin/Data/level25,LightingSettings,1
source,player-data,assets/bin/Data/level25,LightmapSettings,1
source,player-data,assets/bin/Data/level25,MonoBehaviour,1
source,player-data,assets/bin/Data/level25,NavMeshSettings,1
source,player-data,assets/bin/Data/level25,RenderSettings,1
source,player-data,assets/bin/Data/level25,Transform,1
source,player-data,assets/bin/Data/level26,AudioListener,1
source,player-data,assets/bin/Data/level26,AudioSource,1
source,player-data,assets/bin/Data/level26,Camera,1
source,player-data,assets/bin/Data/level26,Canvas,2
source,player-data,assets/bin/Data/level26,CanvasRenderer,2
source,player-data,assets/bin/Data/level26,GameObject,8
source,player-data,assets/bin/Data/level26,LightmapSettings,1
source,player-data,assets/bin/Data/level26,MonoBehaviour,9
source,player-data,assets/bin/Data/level26,NavMeshSettings,1
source,player-data,assets/bin/Data/level26,RectTransform,4
